vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,iterations,presentation_time,dt,n_neurons,inhibition_time,vprog_increment,accuracy,accuracy_2
-0.925,0.05,0.5,1000.0,0.06,0.06,1.0,1.0,0.35,0.005,50.0,10.0,0.0,57.166666666666664,62.08
-0.9,0.05,0.5,1000.0,0.06,0.06,1.0,1.0,0.35,0.005,50.0,10.0,0.0,58.116666666666674,61.42
-0.875,0.05,0.5,1000.0,0.06,0.06,1.0,1.0,0.35,0.005,50.0,10.0,0.0,59.483333333333334,62.18
